DRGDefinition,ProviderId,ProviderName,ProviderStreetAddress,ProviderCity,ProviderState,ProviderZipCode,HospitalReferralRegionDescription,TotalDischarges,AverageCoveredCharges,AverageTotalPayments,AverageMedicarePayments,AUTO_UNIQUE_ID_2018-07-03_beckykelley8_482,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType,CensusYear,CensusPlaceFips,CensusMsaFips,CensusMetDivFips,CensusMcdFips,CensusCbsaMicro,CensusCbsaFips,CensusBlock,CensusBlockGroup,CensusTract,CensusCountyFips,CensusStateFips,naaccrCertCode,naaccrCertType,MNumber,MNumberFractional,MPreDirectional,MName,MSuffix,MPostDirectional,MSuiteType,MSuiteNumber,MPostOfficeBoxType,MPostOfficeBoxNumber,MCity,MState,MZip,MZipPlus1,MZipPlus2,MZipPlus3,MZipPlus4,MZipPlus5,MPreQualifier,MPostQualifier,MConsolidatedCity,MMinorCivilDivision,MCountySubRegion,MCounty,MPreType,MPreArticle,MPostArticle,PPostArticle,PPreArticle,PPreType,PNumber,PNumberFractional,PPreDirectional,PName,PSuffix,PPostDirectional,PSuiteType,PSuiteNumber,PPostOfficeBoxType,PPostOfficeBoxNumber,PCity,PState,PZip,PZipPlus1,PZipPlus2,PZipPlus3,PZipPlus4,PZipPlus5,PPreQualifier,PPostQualifier,PConsolidatedCity,PMinorCivilDivision,PCountySubRegion,PCounty,FNumber,FNumberFractional,FPreDirectional,FName,FSuffix,FPostDirectional,FSuiteType,FSuiteNumber,FCity,FState,FZip,FZipPlus1,FZipPlus2,FZipPlus3,FZipPlus4,FZipPlus5,FPreQualifier,FPostQualifier,FConsolidatedCity,FMinorCivilDivision,FCountySubRegion,FCounty,FArea,FAreaType,FGeometry,FSource,FVintage,FPostOfficeBoxType,FPostOfficeBoxNumber,FPrimaryIdField,FPrimaryIdValue,FSecondaryIDField,FSecondaryIDValue,FPreType,FPreArticle,FPostArticle,FGeometrySRID
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,100275,WELLINGTON REGIONAL MEDICAL CENTER,10101 FOREST HILL BLVD,WELLINGTON,FL,33414,FL - Fort Lauderdale,12,49226.5,10634.33,8775.58,252,USCGeocoder,93.7526,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,26.6518039,-80.2049572,Exact,TwoThousandTen,75812,8960,48424,93276,0,33100,1009,1,0077.63,099,12,1,ResidenceStreetAddress,10101,,,FOREST HILL,BLVD,,,,,,WELLINGTON,FL,33414,,,,,,,,,,,,,,,,,,10101,,,FOREST HILL,BLVD,,,,,,WELLINGTON,FL,33414,,,,,,,,,,,,10101,,,FOREST HILL,BLVD,,,,Wellington,FL,33414,,,,,,,,,,,palm,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,7547927,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,100281,MEMORIAL HOSPITAL WEST,703 N FLAMINGO RD,PEMBROKE PINES,FL,33028,FL - Miami,11,51206.36,9902.18,8878.9,253,USCGeocoder,46.8564,1,4.1,,,02,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,105750.968675452,ArealInterpolationGeometricCentroid,Parcel,98.9349112426036,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,26.0121152864668,-80.3102927601438,Relaxed,TwoThousandTen,55775,4992,22744,92236,0,33100,2012,2,1103.09,011,12,1,ResidenceStreetAddress,703,,N,FLAMINGO,RD,,,,,,PEMBROKE PINES,FL,33028,,,,,,,,,,,,,,,,,,703,,N,FLAMINGO,RD,,,,,,PEMBROKE PINES,FL,33028,,,,,,,,,,,,703,,N,Flamingo,Rd,,,,PEMBROKE PINES,FL,33082,,,,1006,,,,,,,,105750.97,Meters,,SOURCE_BOUNDARY_SOLUTIONS_PARCEL_CENTROIDS,2012,,,UniqueId,479571,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,100286,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,6101 PINE RIDGE ROAD,NAPLES,FL,34119,FL - Fort Myers,19,57432.57,8363.84,7412.26,254,USCGeocoder,46.8682,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,26.2139323,-81.7327359,Relaxed,TwoThousandTen,74562,5345,,92301,0,34940,3015,3,0104.16,021,12,1,ResidenceStreetAddress,6101,,,PINE RIDGE,RD,,,,,,NAPLES,FL,34119,,,,,,,,,,,,,,,,,,6101,,,PINE RIDGE,RD,,,,,,NAPLES,FL,34119,,,,,,,,,,,,6101,,,PINE RIDGE,RD,,,,Naples,FL,,,,,,,,,,,,Collier,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,2227536,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,100288,ST MARY'S MEDICAL CENTER,901 45TH ST,WEST PALM BEACH,FL,33407,FL - Fort Lauderdale,13,79350.61,12025.53,9734.23,255,USCGeocoder,499.9799,1,4.1,,,00,AddressPoint,Ambiguous,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,2,26.7578013,-80.0654731,Exact,TwoThousandTen,76600,8960,48424,93614,0,33100,1002,1,0014.02,099,12,1,ResidenceStreetAddress,901,,,45TH,ST,,,,,,WEST PALM BEACH,FL,33407,,,,,,,,,,,,,,,,,,901,,,45TH,ST,,,,,,WEST PALM BEACH,FL,33407,,,,,,,,,,,,901,,,45TH,ST,,,,West Palm Beach,FL,33407,,,,,,,,,,,palm,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,7076854,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,100290,VILLAGES REGIONAL HOSPITAL THE,1451 EL CAMINO REAL,THE VILLAGES,FL,32159,FL - Orlando,20,38732.15,8440.85,6813.05,256,USCGeocoder,93.7823,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,98.9940828402367,FeatureClassBased,ReturnAll,,AddressPoint,,,1,28.9504866,-81.9584715,Relaxed,TwoThousandTen,71625,,,93666,1,45540,2027,2,9108.00,119,12,1,ResidenceStreetAddress,1451,,,EL CAMINO REAL,,,,,,,THE VILLAGES,FL,32159,,,,,,,,,,,,,,,,,,1451,,,EL CAMINO REAL,,,,,,,THE VILLAGES,FL,32159,,,,,,,,,,,,1451,,,EL CAMINO REAL,,,,,LADY LAKE,FL,32159,,,,,,,,,,,Sumter,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,10422049,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,110005,NORTHSIDE HOSPITAL FORSYTH,1200 NORTHSIDE FORSYTH DRIVE,CUMMING,GA,30041,GA - Atlanta,15,51766.73,10176.2,7346.13,257,USCGeocoder,78.1551,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,34.1787539,-84.1402012,Exact,TwoThousandTen,20932,0520,,90828,0,12060,3001,3,1305.10,117,13,1,ResidenceStreetAddress,1200,,,NORTHSIDE FORSYTH,DR,,,,,,CUMMING,GA,30041,,,,,,,,,,,,,,,,,,1200,,,NORTHSIDE FORSYTH,DR,,,,,,CUMMING,GA,30041,,,,,,,,,,,,1200,,,NORTHSIDE FORSYTH,DR,,,,Cumming,GA,30041,,,,,,,,,,,Forsyth,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1959224,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,110006,ST MARY'S HOSPITAL,1230 BAXTER STREET,ATHENS,GA,30606,GA - Atlanta,13,35657.3,9096.61,8322.76,258,USCGeocoder,93.7679,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,33.9470304,-83.4051944,Exact,TwoThousandTen,03440,0500,,90138,0,12020,2026,2,0009.00,059,13,1,ResidenceStreetAddress,1230,,,BAXTER,ST,,,,,,ATHENS,GA,30606,,,,,,,,,,,,,,,,,,1230,,,BAXTER,ST,,,,,,ATHENS,GA,30606,,,,,,,,,,,,1230,,,BAXTER,ST,,,,Athens,GA,30606,,,,,,,,,,,Clarke,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,971277,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,110007,PHOEBE PUTNEY MEMORIAL HOSPITAL,417 THIRD AVENUE,ALBANY,GA,31703,GA - Albany,12,30204.91,10443.08,9505.08,259,USCGeocoder,156.2845,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,13932.2110838104,LinearInterpolationAddressRange,StreetSegment,94.8224852071006,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,31.5902926674393,-84.1565593499949,Relaxed;Soundex,TwoThousandTen,01052,0120,,93312,0,10500,1169,1,0113.00,095,13,1,ResidenceStreetAddress,417,,,THIRD,AVE,,,,,,ALBANY,GA,31703,,,,,,,,,,,,,,,,,,417,,,THIRD,AVE,,,,,,ALBANY,GA,31703,,,,,,,,,,,,401-499,,,3rd,Ave,W,,,Albany,GA,31701,,,,,,,,,,West Dougherty,Dougherty,13932.21,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,84324266,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,110008,NORTHSIDE HOSPITAL CHEROKEE,201 HOSPITAL ROAD,CANTON,GA,30114,GA - Atlanta,13,42623.46,9223.38,8188.3,260,USCGeocoder,78.1495,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,34.2454213,-84.4906031,Exact,TwoThousandTen,,0120,,90540,0,12060,3024,3,0904.00,057,13,1,ResidenceStreetAddress,201,,,HOSPITAL,RD,,,,,,CANTON,GA,30114,,,,,,,,,,,,,,,,,,201,,,HOSPITAL,RD,,,,,,CANTON,GA,30114,,,,,,,,,,,,201,,,HOSPITAL,RD,,,,Canton,GA,30114,,,,,,,,,,,Cherokee,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,518830,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,110011,TANNER MEDICAL CENTER - CARROLLTON,705 DIXIE STREET,CARROLLTON,GA,30117,GA - Atlanta,47,29912.95,9557.57,8139.02,261,USCGeocoder,109.3904,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2363.77802187682,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,33.5696803496708,-85.072553909069,Exact,TwoThousandTen,13492,0520,,90552,0,12060,5036,5,9111.00,045,13,1,ResidenceStreetAddress,705,,,DIXIE,ST,,,,,,CARROLLTON,GA,30117,,,,,,,,,,,,,,,,,,705,,,DIXIE,ST,,,,,,CARROLLTON,GA,30117,,,,,,,,,,,,799-701,,,Dixie,St,,,,Carrollton,GA,30117,,,,,,,,,,Carrollton,Carroll,2363.78,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,17115160,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,110025,SOUTHEAST GEORGIA HEALTH SYSTEM- BRUNSWICK CAMPUS,2415 PARKWOOD DRIVE,BRUNSWICK,GA,31520,FL - Jacksonville,22,36757.13,11366.59,10399.13,262,USCGeocoder,93.7774,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5754.38570311951,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,31.1736993152986,-81.4832514400361,Exact,TwoThousandTen,11560,,,90444,0,15260,2056,2,0005.01,127,13,1,ResidenceStreetAddress,2415,,,PARKWOOD,DR,,,,,,BRUNSWICK,GA,31520,,,,,,,,,,,,,,,,,,2415,,,PARKWOOD,DR,,,,,,BRUNSWICK,GA,31520,,,,,,,,,,,,2499-2401,,,Parkwood,Dr,,,,Brunswick,GA,31520,,,,,,,,,,Brunswick,Glynn,5754.39,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,9134016,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,110028,UNIVERSITY HOSPITAL,1350 WALTON WAY,AUGUSTA,GA,30901,GA - Augusta,24,26671.33,9062.7,8122.04,263,USCGeocoder,109.3811,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,33.4706068,-81.9826608,Exact,TwoThousandTen,04204,0600,,90168,0,12260,1069,1,0110.00,245,13,1,ResidenceStreetAddress,1350,,,WALTON,WAY,,,,,,AUGUSTA,GA,30901,,,,,,,,,,,,,,,,,,1350,,,WALTON,WAY,,,,,,AUGUSTA,GA,30901,,,,,,,,,,,,1350,,,WALTON,WAY,,,,Augusta,GA,30901,,,,,,,,,,,Richmond,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,3736218,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,110029,NORTHEAST GEORGIA MEDICAL CENTER INC,743 SPRING STREET,GAINESVILLE,GA,30501,GA - Atlanta,11,35058.9,9213.09,8089.81,264,USCGeocoder,46.9133,1,4.1,,,02,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,56087.3689653124,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,34.3033479437662,-83.8173667731546,Exact,TwoThousandTen,,0120,,91260,0,23580,3001,3,0008.00,139,13,1,ResidenceStreetAddress,743,,,SPRING,ST,,,,,,GAINESVILLE,GA,30501,,,,,,,,,,,,,,,,,,743,,,SPRING,ST,,,,,,GAINESVILLE,GA,30501,,,,,,,,,,,,743,,,SPRING,ST,,,,Gainesville,GA,30501,,,,3715,,,,,,,HALL,56087.37,Meters,,SOURCE_BOUNDARY_SOLUTIONS_PARCEL_CENTROIDS,2012,,,UniqueId,1027959,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,110035,WELLSTAR KENNESTONE HOSPITAL,677 CHURCH STREET,MARIETTA,GA,30060,GA - Atlanta,61,34139.6,8967.9,7557.57,265,USCGeocoder,62.5146,1,4.1,,,02,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,ExactParcelCentroid,,,1,33.9687433385281,-84.5512462088572,Exact,TwoThousandTen,,0120,,91926,0,12060,2050,2,0306.02,067,13,1,ResidenceStreetAddress,677,,,CHURCH,ST,,,,,,MARIETTA,GA,30060,,,,,,,,,,,,,,,,,,677,,,CHURCH,ST,,,,,,MARIETTA,GA,30060,,,,,,,,,,,,677,,,CHURCH,ST,,,,Marietta,GA,30060,,,,,,,,,,,,0,Meters,,SOURCE_COUNTY_PARCEL_DATA,2016,,,ParcelID,137094,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,110036,MEMORIAL HEALTH UNIV MED CEN INC,4700 WATERS AVENUE,SAVANNAH,GA,31403,GA - Savannah,26,35602.34,10488.11,9494.11,266,USCGeocoder,93.7677,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2927.24444109586,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,32.0323410546481,-81.0915354373722,Relaxed,TwoThousandTen,69000,7520,,92712,0,42340,3008,3,0035.01,051,13,1,ResidenceStreetAddress,4700,,,WATERS,AVE,,,,,,SAVANNAH,GA,31403,,,,,,,,,,,,,,,,,,4700,,,WATERS,AVE,,,,,,SAVANNAH,GA,31403,,,,,,,,,,,,4600-4798,,,Waters,Ave,,,,Savannah,GA,31404,,,,,,,,,,Savannah,Chatham,2927.24,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,6190257,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,110038,JOHN D ARCHBOLD MEMORIAL HOSPITAL,915 GORDON AVENUE & MIMOSA DRIVE,THOMASVILLE,GA,31792,FL - Tallahassee,27,29197.92,8517.85,7430.14,267,USCGeocoder,93.7233,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3664.89672474563,LinearInterpolationAddressRange,StreetSegment,80.7692307692308,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,30.8227867549875,-83.9725375562447,Relaxed;Soundex,TwoThousandTen,76224,,,93012,1,45620,3001,3,9609.00,275,13,1,ResidenceStreetAddress,915,,,GORDON AVENUE,DR,,UNIT,& MIMOSA,,,THOMASVILLE,GA,31792,,,,,,,,,,,,,,,,,,915,,,GORDON AVENUE,DR,,UNIT,& MIMOSA,,,THOMASVILLE,GA,31792,,,,,,,,,,,,999-901,,,Gordon,Ave,,,,Thomasville,GA,31792,,,,,,,,,,Thomasville,Thomas,3664.9,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,639462512,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,110039,TRINITY HOSPITAL OF AUGUSTA,2260 WRIGHTSBORO RD,AUGUSTA,GA,30904,GA - Augusta,11,37975.27,9067.54,7265.09,268,USCGeocoder,109.3556,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,33.4656033,-82.0181664,Exact,TwoThousandTen,04204,0600,,90168,0,12260,1026,1,0012.00,245,13,1,ResidenceStreetAddress,2260,,,WRIGHTSBORO,RD,,,,,,AUGUSTA,GA,30904,,,,,,,,,,,,,,,,,,2260,,,WRIGHTSBORO,RD,,,,,,AUGUSTA,GA,30904,,,,,,,,,,,,2260,,,WRIGHTSBORO,RD,,,,Augusta,GA,30904,,,,,,,,,,,Richmond,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,3742029,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,110043,ST JOSEPH'S HOSPITAL - SAVANNAH,11705 MERCY BOULEVARD,SAVANNAH,GA,31419,GA - Savannah,20,34196.15,8104.5,6559.9,269,USCGeocoder,93.7379,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,98.9940828402367,FeatureClassBased,ReturnAll,,AddressPoint,,,1,31.9855167,-81.1552114,Relaxed,TwoThousandTen,69000,7520,,92712,0,42340,2006,2,0042.08,051,13,1,ResidenceStreetAddress,11705,,,MERCY,BLVD,,,,,,SAVANNAH,GA,31419,,,,,,,,,,,,,,,,,,11705,,,MERCY,BLVD,,,,,,SAVANNAH,GA,31419,,,,,,,,,,,,11705,,,MERCY,BLVD,,,,chatham,GA,31419,,,,,,,,,,,Chatham,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,366143,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,110054,FLOYD MEDICAL CENTER,304 TURNER MCCALL BLVD P O BOX 233,ROME,GA,30162,GA - Rome,14,48869.85,10696.92,9652.64,270,USCGeocoder,140.6083,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3497.12572381861,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,34.260311215225,-85.1805380371916,Relaxed,TwoThousandTen,66668,,,92586,0,40660,1057,1,0011.00,115,13,1,ResidenceStreetAddress,304,,,TURNER MCCALL,BLVD,,,,,,ROME,GA,30162,,,,,,,,,,,,,,,,,,304,,,TURNER MCCALL,BLVD,,,,,,ROME,GA,30162,,,,,,,,,,,,300-398,,,Turner McCall,Blvd,,,,Rome,GA,30165,,,,,,,,,,Rome,Floyd,3497.13,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,30675796,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,110069,HOUSTON MEDICAL CENTER,1601 WATSON BOULEVARD,WARNER ROBINS,GA,31093,GA - Macon,22,25084.68,8942.77,8075.31,271,USCGeocoder,93.7648,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4475.5132043793,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,32.618119999238,-83.6304639824679,Exact,TwoThousandTen,,0120,,93252,0,47580,2005,2,0209.00,153,13,1,ResidenceStreetAddress,1601,,,WATSON,BLVD,,,,,,WARNER ROBINS,GA,31093,,,,,,,,,,,,,,,,,,1601,,,WATSON,BLVD,,,,,,WARNER ROBINS,GA,31093,,,,,,,,,,,,1559-1651,,,Watson,Blvd,,,,Warner Robins,GA,31093,,,,,,,,,,Warner Robins,Houston,4475.51,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,91218507,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,110074,ATHENS REGIONAL MEDICAL CENTER,1199 PRINCE AVENUE,ATHENS,GA,30606,GA - Atlanta,25,35890.32,9285,8249.96,272,USCGeocoder,93.7419,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,33.9611807,-83.3983216,Exact,TwoThousandTen,03440,0500,,90138,0,12020,3001,3,0018.00,059,13,1,ResidenceStreetAddress,1199,,,PRINCE,AVE,,,,,,ATHENS,GA,30606,,,,,,,,,,,,,,,,,,1199,,,PRINCE,AVE,,,,,,ATHENS,GA,30606,,,,,,,,,,,,1199,,,PRINCE,AVE,,,,Athens,GA,30606,,,,,,,,,,,Clarke,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,977549,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,110075,EAST GEORGIA REGIONAL MEDICAL CENTER,1499 FAIR ROAD,STATESBORO,GA,30458,GA - Savannah,14,55466.57,9915.42,8868.85,273,USCGeocoder,93.7516,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4993.15132563055,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,32.4168550825208,-81.7698822182445,Exact,TwoThousandTen,73256,,,92844,1,44340,3000,3,1104.03,031,13,1,ResidenceStreetAddress,1499,,,FAIR,RD,,,,,,STATESBORO,GA,30458,,,,,,,,,,,,,,,,,,1499,,,FAIR,RD,,,,,,STATESBORO,GA,30458,,,,,,,,,,,,1499-1451,,,Fair,Rd,,,,Statesboro,GA,30458,,,,,,,,,,Statesboro,Bulloch,4993.15,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,642619409,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,110076,DEKALB MEDICAL CENTER,2701 N DECATUR ROAD,DECATUR,GA,30033,GA - Atlanta,12,27342.16,10583.41,7298.33,274,USCGeocoder,109.3828,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,33.7903543,-84.2823193,Exact,TwoThousandTen,56112,0520,,90150,0,12060,1021,1,0222.03,089,13,1,ResidenceStreetAddress,2701,,N,DECATUR,RD,,,,,,DECATUR,GA,30033,,,,,,,,,,,,,,,,,,2701,,N,DECATUR,RD,,,,,,DECATUR,GA,30033,,,,,,,,,,,,2701,,N,DECATUR,RD,,,,DECATUR,GA,30033,,,,,,,,,,,Dekalb,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1605785,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,110082,SAINT JOSEPH'S HOSPITAL OF ATLANTA INC,5665 PEACHTREE DUNWOODY ROAD,ATLANTA,GA,30342,GA - Atlanta,22,28830.36,8274.27,7202.45,275,USCGeocoder,140.6397,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,98.9940828402367,FeatureClassBased,ReturnAll,,AddressPoint,,,1,33.9089384,-84.3497565,Relaxed,TwoThousandTen,68516,0520,,90144,0,12060,1005,1,0101.15,121,13,1,ResidenceStreetAddress,5665,,,PEACHTREE DUNWOODY,RD,,,,,,ATLANTA,GA,30342,,,,,,,,,,,,,,,,,,5665,,,PEACHTREE DUNWOODY,RD,,,,,,ATLANTA,GA,30342,,,,,,,,,,,,5665,,,PEACHTREE DUNWOODY,RD,,,,sandy springs,GA,30342,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,901667,,,,,,0
