DRGDefinition,ProviderId,ProviderName,ProviderStreetAddress,ProviderCity,ProviderState,ProviderZipCode,HospitalReferralRegionDescription,TotalDischarges,AverageCoveredCharges,AverageTotalPayments,AverageMedicarePayments,AUTO_UNIQUE_ID_2018-07-05_kojoball41_469,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType,CensusYear,CensusPlaceFips,CensusMsaFips,CensusMetDivFips,CensusMcdFips,CensusCbsaMicro,CensusCbsaFips,CensusBlock,CensusBlockGroup,CensusTract,CensusCountyFips,CensusStateFips,naaccrCertCode,naaccrCertType,MNumber,MNumberFractional,MPreDirectional,MName,MSuffix,MPostDirectional,MSuiteType,MSuiteNumber,MPostOfficeBoxType,MPostOfficeBoxNumber,MCity,MState,MZip,MZipPlus1,MZipPlus2,MZipPlus3,MZipPlus4,MZipPlus5,MPreQualifier,MPostQualifier,MConsolidatedCity,MMinorCivilDivision,MCountySubRegion,MCounty,MPreType,MPreArticle,MPostArticle,PPostArticle,PPreArticle,PPreType,PNumber,PNumberFractional,PPreDirectional,PName,PSuffix,PPostDirectional,PSuiteType,PSuiteNumber,PPostOfficeBoxType,PPostOfficeBoxNumber,PCity,PState,PZip,PZipPlus1,PZipPlus2,PZipPlus3,PZipPlus4,PZipPlus5,PPreQualifier,PPostQualifier,PConsolidatedCity,PMinorCivilDivision,PCountySubRegion,PCounty,FNumber,FNumberFractional,FPreDirectional,FName,FSuffix,FPostDirectional,FSuiteType,FSuiteNumber,FCity,FState,FZip,FZipPlus1,FZipPlus2,FZipPlus3,FZipPlus4,FZipPlus5,FPreQualifier,FPostQualifier,FConsolidatedCity,FMinorCivilDivision,FCountySubRegion,FCounty,FArea,FAreaType,FGeometry,FSource,FVintage,FPostOfficeBoxType,FPostOfficeBoxNumber,FPrimaryIdField,FPrimaryIdValue,FSecondaryIDField,FSecondaryIDValue,FPreType,FPreArticle,FPostArticle,FGeometrySRID
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,180048,EPHRAIM MCDOWELL REGIONAL MEDICAL CENTER,217 SOUTH THIRD STREET,DANVILLE,KY,40422,KY - Lexington,14,43463.42,22060.21,17329.42,358,USCGeocoder,93.7385,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2745.51412979589,LinearInterpolationAddressRange,StreetSegment,96.9230769230769,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.5838752702319,-84.7866834071511,Relaxed;Soundex,TwoThousandTen,41338,,,91896,1,19220,3018,3,9307.00,021,21,1,ResidenceStreetAddress,217,,S,THIRD,ST,,,,,,DANVILLE,KY,40422,,,,,,,,,,,,,,,,,,217,,S,THIRD,ST,,,,,,DANVILLE,KY,40422,,,,,,,,,,,,1-299,,,3rd,St,,,,Junction City,KY,40422,,,,,,,,,,Junction City,Boyle,2745.51,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,32485359,,,,,,0
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,180067,UNIVERSITY OF KENTUCKY HOSPITAL,HOSPITAL ADMINISTRATION,LEXINGTON,KY,40536,KY - Lexington,39,95092.66,34164.69,31351.92,359,USCGeocoder,46.8663,1,4.1,,,09,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,60,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,1,38.030056,-84.507951,Relaxed;Soundex,TwoThousandTen,46027,4280,,92034,0,30460,1006,1,0008.01,067,21,4,ResidenceZIP,,,,HOSPITAL ADMINISTRATION,,,,,,,LEXINGTON,KY,40536,,,,,,,,,,,,,,,,,,,,,HOSPITAL ADMINISTRATION,,,,,,,LEXINGTON,KY,40536,,,,,,,,,,,,,,,,,,,,Lexington,KY,40536,,,,,,,,,,,Fayette,0,Meters,,SOURCE_NAME_ZIPCODEDOWNLOAD_ZIPS2013,2013,,,ZIPCode,40536,,,,,,0
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,180080,BAPTIST REGIONAL MEDICAL CENTER,ONE TRILLIUM WAY,CORBIN,KY,40701,KY - Lexington,12,71400.83,20380.75,19537.08,360,USCGeocoder,62.4694,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,9807.9347725113,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,36.9228695377351,-84.117713540429,Exact,TwoThousandTen,17362,,,90832,1,18340,2054,2,9202.00,235,21,1,ResidenceStreetAddress,1,,,TRILLIUM,WAY,,,,,,CORBIN,KY,40701,,,,,,,,,,,,,,,,,,1,,,TRILLIUM,WAY,,,,,,CORBIN,KY,40701,,,,,,,,,,,,1-99,,,Trillium,Way,,,,Corbin,KY,40701,,,,,,,,,,Corbin,Whitley,9807.93,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,638645093,,,,,,0
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,180088,NORTON HOSPITALS INC,200 EAST CHESTNUT STREET,LOUISVILLE,KY,40202,KY - Louisville,67,84234.64,21121.76,20255.07,361,USCGeocoder,62.4777,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3493.51776644192,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.2481866219893,-85.7518282966608,Exact,TwoThousandTen,,1642,,92106,0,31140,2016,2,0059.00,111,21,1,ResidenceStreetAddress,200,,E,CHESTNUT,ST,,,,,,LOUISVILLE,KY,40202,,,,,,,,,,,,,,,,,,200,,E,CHESTNUT,ST,,,,,,LOUISVILLE,KY,40202,,,,,,,,,,,,200-298,,E,Chestnut,St,,,,Louisville,KY,40202,,,,,,,,,,Louisville Central,Jefferson,3493.52,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,639455778,,,,,,0
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,180102,LOURDES HOSPITAL,1530 LONE OAK ROAD,PADUCAH,KY,42001,KY - Paducah,24,66861.37,18016.58,15051.54,362,USCGeocoder,62.4913,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.0505727,-88.6472887,Relaxed,TwoThousandTen,58836,,,92648,1,37140,4017,4,0309.00,145,21,1,ResidenceStreetAddress,1530,,,LONE OAK,RD,,,,,,PADUCAH,KY,42001,,,,,,,,,,,,,,,,,,1530,,,LONE OAK,RD,,,,,,PADUCAH,KY,42001,,,,,,,,,,,,1530,,,LONE OAK,RD,,,,paducah,KY,,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,151846,,,,,,0
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,180104,WESTERN BAPTIST HOSPITAL,2501 KENTUCKY AVENUE,PADUCAH,KY,42003,KY - Paducah,22,57143.27,17451.81,16531.45,363,USCGeocoder,62.4687,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.0732816,-88.626088,Relaxed,TwoThousandTen,58836,,,92648,1,37140,4037,4,0307.00,145,21,1,ResidenceStreetAddress,2501,,,KENTUCKY,AVE,,,,,,PADUCAH,KY,42003,,,,,,,,,,,,,,,,,,2501,,,KENTUCKY,AVE,,,,,,PADUCAH,KY,42003,,,,,,,,,,,,2501,,,KENTUCKY,AVE,,,,paducah,KY,,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,147422,,,,,,0
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,180124,GREENVIEW REGIONAL HOSPITAL,1801 ASHLEY CIRCLE,BOWLING GREEN,KY,42104,TN - Nashville,11,71275.81,21409.63,17581.81,364,USCGeocoder,77.4921,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3715.58359867812,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,36.9658777762865,-86.43607212991,Exact,TwoThousandTen,08902,,,90312,0,14540,2008,2,0106.00,227,21,1,ResidenceStreetAddress,1801,,,ASHLEY,CIR,,,,,,BOWLING GREEN,KY,42104,,,,,,,,,,,,,,,,,,1801,,,ASHLEY,CIR,,,,,,BOWLING GREEN,KY,42104,,,,,,,,,,,,1855-1801,,,Ashley,Cir,,,,Bowling Green,KY,42104,,,,,,,,,,Bowling Green,Warren,3715.58,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,28022217,,,,,,0
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,180130,BAPTIST HOSPITAL EAST,4000 KRESGE WAY,LOUISVILLE,KY,40207,KY - Louisville,58,46157.32,16479.15,15529.43,365,USCGeocoder,78.1235,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,14414.3923095472,LinearInterpolationAddressRange,StreetSegment,99.5976331360947,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.2396864872564,-85.6377295576165,Relaxed,TwoThousandTen,67944,4520,,92108,0,31140,1014,1,0106.01,111,21,1,ResidenceStreetAddress,4000,,,KRESGE,WAY,,,,,,LOUISVILLE,KY,40207,,,,,,,,,,,,,,,,,,4000,,,KRESGE,WAY,,,,,,LOUISVILLE,KY,40207,,,,,,,,,,,,1000-4098,,,Kresge,Way,,,,St. Matthews,KY,40207,,,,,,,,,,Louisville East,Jefferson,14414.39,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,639453156,,,,,,0
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,180132,LAKE CUMBERLAND REGIONAL HOSPITAL,305 LANGDON STREET P O BOX 620,SOMERSET,KY,42502,KY - Lexington,13,101429.23,26543.53,25595.53,366,USCGeocoder,78.0607,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6194.03274033568,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.0869136530706,-84.6182097686638,Relaxed,TwoThousandTen,71688,,,93256,1,43700,3028,3,9305.02,199,21,1,ResidenceStreetAddress,305,,,LANGDON,ST,,,,,,SOMERSET,KY,42502,,,,,,,,,,,,,,,,,,305,,,LANGDON,ST,,,,,,SOMERSET,KY,42502,,,,,,,,,,,,301-339,,,Langdon,St,,,,Somerset,KY,42503,,,,,,,,,,Somerset,Pulaski,6194.03,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,636234474,,,,,,0
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,180143,SAINT JOSEPH EAST,150 NORTH EAGLE CREEK DRIVE,LEXINGTON,KY,40509,KY - Lexington,13,50668.84,19417.15,18297.46,367,USCGeocoder,46.861,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.999384,-84.439398,Relaxed,TwoThousandTen,46027,4280,,92035,0,30460,1012,1,0039.12,067,21,1,ResidenceStreetAddress,150,,N,EAGLE CREEK,DR,,,,,,LEXINGTON,KY,40509,,,,,,,,,,,,,,,,,,150,,N,EAGLE CREEK,DR,,,,,,LEXINGTON,KY,40509,,,,,,,,,,,,150,,N,EAGLE CREEK,DR,,,,lexington-fayette,KY,,,,,,,,,,,,Fayette,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,472344,,,,,,0
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,190017,OPELOUSAS GENERAL HEALTH SYSTEM,539 EAST PRUDHOMME STREET,OPELOUSAS,LA,70570,LA - Lafayette,12,63462.41,21755.91,20694.66,368,USCGeocoder,78.1133,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2700.98206783432,LinearInterpolationAddressRange,StreetSegment,94.0828402366864,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,30.5435787428956,-92.0758898844129,Relaxed,TwoThousandTen,58045,3880,,94507,1,36660,1037,1,9614.00,097,22,1,ResidenceStreetAddress,539,,E,PRUDHOMME,ST,,,,,,OPELOUSAS,LA,70570,,,,,,,,,,,,,,,,,,539,,E,PRUDHOMME,ST,,,,,,OPELOUSAS,LA,70570,,,,,,,,,,,,565-529,,E,Prudhomme,Ln,,,,Opelousas,LA,70570,,,,,,,,,,3,St. Landry,2700.98,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,106456543,,,,,,0
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,190036,OCHSNER FOUNDATION HOSPITAL,1516 JEFFERSON HWY,NEW ORLEANS,LA,70121,LA - New Orleans,31,72497,22606.83,21765.64,369,USCGeocoder,93.7221,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,98.9940828402367,FeatureClassBased,ReturnAll,,AddressPoint,,,1,29.9609927,-90.1443927,Relaxed,TwoThousandTen,38145,5560,,94273,0,35380,1009,1,0249.00,051,22,1,ResidenceStreetAddress,1516,,,JEFFERSON,HWY,,,,,,NEW ORLEANS,LA,70121,,,,,,,,,,,,,,,,,,1516,,,JEFFERSON,HWY,,,,,,NEW ORLEANS,LA,70121,,,,,,,,,,,,1516,,,JEFFERSON,HWY,,,,jefferson_parish,LA,70121,,,,,,,,,,,Jefferson,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1027227,,,,,,0
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,190041,CHRISTUS SCHUMPERT HEALTH SYSTEM,ONE ST MARY PLACE,SHREVEPORT,LA,71101,LA - Shreveport,16,71404.43,26290,17565.5,370,USCGeocoder,93.7228,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,877.481701885787,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,32.4939393090043,-93.7510880387076,Exact,TwoThousandTen,,0220,,94585,0,43340,1026,1,0210.00,017,22,1,ResidenceStreetAddress,1,,,SAINT MARY,PL,,,,,,SHREVEPORT,LA,71101,,,,,,,,,,,,,,,,,,1,,,SAINT MARY,PL,,,,,,SHREVEPORT,LA,71101,,,,,,,,,,,,1-99,,,St Mary,Pl,,,,Shreveport,LA,71101,,,,,,,,,,4,Caddo,877.48,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,57476642,,,,,,0
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,190045,ST TAMMANY PARISH HOSPITAL,1202 S TYLER STREET,COVINGTON,LA,70433,LA - Metairie,14,85590.57,19646.92,18688.07,371,USCGeocoder,93.7153,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2623.50733794521,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,30.4684820854923,-90.1141742935394,Exact,TwoThousandTen,18125,5560,,94129,0,35380,3041,3,0406.02,103,22,1,ResidenceStreetAddress,1202,,S,TYLER,ST,,,,,,COVINGTON,LA,70433,,,,,,,,,,,,,,,,,,1202,,S,TYLER,ST,,,,,,COVINGTON,LA,70433,,,,,,,,,,,,1298-1100,,S,Tyler,St,,,,Covington,LA,70433,,,,,,,,,,1,St. Tammany,2623.51,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,111235091,,,,,,0
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,190064,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER,5000 HENNESSY BLVD,BATON ROUGE,LA,70808,LA - Baton Rouge,25,40767.92,17896.04,16775.56,372,USCGeocoder,140.6072,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,30.4034841,-91.1069065,Exact,TwoThousandTen,05000,0760,,95623,0,12940,3057,3,0038.01,033,22,1,ResidenceStreetAddress,5000,,,HENNESSY,BLVD,,,,,,BATON ROUGE,LA,70808,,,,,,,,,,,,,,,,,,5000,,,HENNESSY,BLVD,,,,,,BATON ROUGE,LA,70808,,,,,,,,,,,,5000,,,HENNESSY,BLVD,,,,BATON ROUGE,LA,70808,,,,,,,,,,,East Baton Rouge,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,726761,,,,,,0
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,190065,BATON ROUGE GENERAL MEDICAL CENTER,3600 FLORIDA STREET,BATON ROUGE,LA,70806,LA - Baton Rouge,12,51793.5,21333.66,18573.33,373,USCGeocoder,125.0122,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,30.4500527,-91.1531233,Exact,TwoThousandTen,05000,0760,,95125,0,12940,2017,2,0017.00,033,22,1,ResidenceStreetAddress,3600,,,FLORIDA,ST,,,,,,BATON ROUGE,LA,70806,,,,,,,,,,,,,,,,,,3600,,,FLORIDA,ST,,,,,,BATON ROUGE,LA,70806,,,,,,,,,,,,3600,,,FLORIDA,ST,,,,BATON ROUGE,LA,70806,,,,,,,,,,,East Baton Rouge,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,597784,,,,,,0
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,190102,OUR LADY OF LOURDES REGIONAL MEDICAL CENTER INC,4801 AMBASSADOR CAFFERY PARKWAY,LAFAYETTE,LA,70508,LA - Lafayette,13,61032.76,18424.46,17561,374,USCGeocoder,62.4864,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,30.1508603,-92.0363381,Exact,TwoThousandTen,,0220,,95827,0,29180,2021,2,0014.06,055,22,1,ResidenceStreetAddress,4801,,,AMBASSADOR CAFFERY,PKWY,,,,,,LAFAYETTE,LA,70508,,,,,,,,,,,,,,,,,,4801,,,AMBASSADOR CAFFERY,PKWY,,,,,,LAFAYETTE,LA,70508,,,,,,,,,,,,4801,,,AMBASSADOR CAFFERY,PKWY,,,,LAFAYETTE,LA,70508,,,,,,,,,,,Lafayette,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1137041,,,,,,0
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,190111,WILLIS KNIGHTON MEDICAL CENTER,2600 GREENWOOD ROAD,SHREVEPORT,LA,71103,LA - Shreveport,30,58187.36,18739.93,17934,375,USCGeocoder,93.7484,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3477.59029860991,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,32.4840640689879,-93.7787121469459,Exact,TwoThousandTen,,0220,,94783,0,43340,2053,2,0218.00,017,22,1,ResidenceStreetAddress,2600,,,GREENWOOD,RD,,,,,,SHREVEPORT,LA,71103,,,,,,,,,,,,,,,,,,2600,,,GREENWOOD,RD,,,,,,SHREVEPORT,LA,71103,,,,,,,,,,,,2600-2698,,,Greenwood,Rd,,,,Shreveport,LA,71103,,,,,,,,,,5,Caddo,3477.59,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,57477837,,,,,,0
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,190125,ST FRANCIS MEDICAL CENTER,309 JACKSON STREET,MONROE,LA,71201,LA - Monroe,13,47529,18736.61,18047.38,376,USCGeocoder,78.0237,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1325.67250972078,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,32.4992642666911,-92.1144813151025,Exact,TwoThousandTen,51410,5200,,95815,0,33740,1180,1,0108.00,073,22,1,ResidenceStreetAddress,309,,,JACKSON,ST,,,,,,MONROE,LA,71201,,,,,,,,,,,,,,,,,,309,,,JACKSON,ST,,,,,,MONROE,LA,71201,,,,,,,,,,,,301-399,,,Jackson,St,,,,Monroe,LA,71201,,,,,,,,,,F,Ouachita,1325.67,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,616289276,,,,,,0
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,190236,WILLIS KNIGHTON BOSSIER HEALTH CENTER,2400 HOSPITAL DR,BOSSIER CITY,LA,71111,LA - Shreveport,13,51992.07,16772.38,15655.15,377,USCGeocoder,62.4963,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,35885.059573839,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,32.5606020223413,-93.7272176192,Exact,TwoThousandTen,08920,7680,,94948,0,43340,3011,3,0111.10,015,22,1,ResidenceStreetAddress,2400,,,HOSPITAL,DR,,,,,,BOSSIER CITY,LA,71111,,,,,,,,,,,,,,,,,,2400,,,HOSPITAL,DR,,,,,,BOSSIER CITY,LA,71111,,,,,,,,,,,,2400-2498,,,Hospital,Dr,,,,Bossier City,LA,71111,,,,,,,,,,6,Bossier,35885.06,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,639576493,,,,,,0
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,200008,MERCY HOSPITAL,144 STATE STREET,PORTLAND,ME,4101,ME - Portland,11,32841.36,17658.27,16846.63,378,USCGeocoder,78.0614,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,84.6153846153846,FeatureClassBased,ReturnAll,,AddressPoint,,,1,43.6513554,-70.2647999,Relaxed,TwoThousandTen,60545,6400,,60545,0,38860,2001,2,0011.00,005,23,1,ResidenceStreetAddress,144,,,STATE,ST,,,,,,PORTLAND,ME,04101,,,,,,,,,,,,,,,,,,144,,,STATE,ST,,,,,,PORTLAND,ME,04101,,,,,,,,,,,,144,,,STATE,ST,,,,,ME,04102,,,,,,,,,,,Cumberland,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,387327,,,,,,0
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,200009,MAINE MEDICAL CENTER,22 BRAMHALL ST,PORTLAND,ME,4102,ME - Portland,15,59923.46,25067.26,22559.26,379,USCGeocoder,62.478,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,98.9940828402367,FeatureClassBased,ReturnAll,,AddressPoint,,,1,43.652447,-70.275543,Relaxed,TwoThousandTen,60545,6400,,60545,0,38860,2019,2,0013.00,005,23,1,ResidenceStreetAddress,22,,,BRAMHALL,ST,,,,,,PORTLAND,ME,04102,,,,,,,,,,,,,,,,,,22,,,BRAMHALL,ST,,,,,,PORTLAND,ME,04102,,,,,,,,,,,,22,,,BRAMHALL,ST,,,,,ME,04102,,,,,,,,,,,Cumberland,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,15323,,,,,,0
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,200019,SOUTHERN MAINE MEDICAL CENTER,1 MEDICAL CENTER DRIVE,BIDDEFORD,ME,4005,ME - Portland,11,41156.9,18851.54,17725.36,380,USCGeocoder,78.1076,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,98.9940828402367,FeatureClassBased,ReturnAll,,AddressPoint,,,1,43.4774426,-70.4907158,Relaxed,TwoThousandTen,04860,1122,,04860,0,38860,1065,1,0251.00,031,23,1,ResidenceStreetAddress,1,,,MEDICAL CENTER,DR,,,,,,BIDDEFORD,ME,04005,,,,,,,,,,,,,,,,,,1,,,MEDICAL CENTER,DR,,,,,,BIDDEFORD,ME,04005,,,,,,,,,,,,1,,,MEDICAL CENTER,DR,,,,,ME,04005,,,,,,,,,,,York,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,17932,,,,,,0
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,200024,CENTRAL MAINE MEDICAL CENTER,300 MAIN STREET,LEWISTON,ME,4240,ME - Portland,13,38407,19355.53,18405.07,381,USCGeocoder,171.8836,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,98.9940828402367,FeatureClassBased,ReturnAll,,AddressPoint,,,1,44.1017443,-70.2145171,Relaxed,TwoThousandTen,38740,4240,,38740,0,30340,1015,1,0202.00,001,23,1,ResidenceStreetAddress,300,,,MAIN,ST,,,,,,LEWISTON,ME,04240,,,,,,,,,,,,,,,,,,300,,,MAIN,ST,,,,,,LEWISTON,ME,04240,,,,,,,,,,,,300,,,MAIN,ST,,,,,ME,04240,,,,,,,,,,,Androscoggin,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,132326,,,,,,0
