DRGDefinition,ProviderId,ProviderName,ProviderStreetAddress,ProviderCity,ProviderState,ProviderZipCode,HospitalReferralRegionDescription,TotalDischarges,AverageCoveredCharges,AverageTotalPayments,AverageMedicarePayments,AUTO_UNIQUE_ID_2018-07-03_kojoball41_419,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType,CensusYear,CensusPlaceFips,CensusMsaFips,CensusMetDivFips,CensusMcdFips,CensusCbsaMicro,CensusCbsaFips,CensusBlock,CensusBlockGroup,CensusTract,CensusCountyFips,CensusStateFips,naaccrCertCode,naaccrCertType,MNumber,MNumberFractional,MPreDirectional,MName,MSuffix,MPostDirectional,MSuiteType,MSuiteNumber,MPostOfficeBoxType,MPostOfficeBoxNumber,MCity,MState,MZip,MZipPlus1,MZipPlus2,MZipPlus3,MZipPlus4,MZipPlus5,MPreQualifier,MPostQualifier,MConsolidatedCity,MMinorCivilDivision,MCountySubRegion,MCounty,MPreType,MPreArticle,MPostArticle,PPostArticle,PPreArticle,PPreType,PNumber,PNumberFractional,PPreDirectional,PName,PSuffix,PPostDirectional,PSuiteType,PSuiteNumber,PPostOfficeBoxType,PPostOfficeBoxNumber,PCity,PState,PZip,PZipPlus1,PZipPlus2,PZipPlus3,PZipPlus4,PZipPlus5,PPreQualifier,PPostQualifier,PConsolidatedCity,PMinorCivilDivision,PCountySubRegion,PCounty,FNumber,FNumberFractional,FPreDirectional,FName,FSuffix,FPostDirectional,FSuiteType,FSuiteNumber,FCity,FState,FZip,FZipPlus1,FZipPlus2,FZipPlus3,FZipPlus4,FZipPlus5,FPreQualifier,FPostQualifier,FConsolidatedCity,FMinorCivilDivision,FCountySubRegion,FCounty,FArea,FAreaType,FGeometry,FSource,FVintage,FPostOfficeBoxType,FPostOfficeBoxNumber,FPrimaryIdField,FPrimaryIdValue,FSecondaryIDField,FSecondaryIDValue,FPreType,FPreArticle,FPostArticle,FGeometrySRID
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,140118,METROSOUTH MEDICAL CENTER,12935 S GREGORY,BLUE ISLAND,IL,60406,IL - Blue Island,13,38663.53,8829.23,7883.69,267,USCGeocoder,109.3769,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2588.93928471347,LinearInterpolationAddressRange,StreetSegment,94.9704142011834,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,41.6586994962991,-87.6782018737726,Relaxed,TwoThousandTen,06704,1602,16974,10474,0,16980,2038,2,8212.00,031,17,1,ResidenceStreetAddress,12935,,S,GREGORY,,,,,,,BLUE ISLAND,IL,60406,,,,,,,,,,,,,,,,,,12935,,S,GREGORY,,,,,,,BLUE ISLAND,IL,60406,,,,,,,,,,,,12901-12999,,,Gregory,St,,,,Blue Island,IL,60406,,,,,,,,,,Calumet,Cook,2588.94,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,111826382,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,140135,DECATUR MEMORIAL HOSPITAL,2300 NORTH EDWARD STREET,DECATUR,IL,62526,IL - Springfield,21,27970.14,7893.14,5442.38,268,USCGeocoder,62.5487,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,39.8672754,-88.9609335,Exact,TwoThousandTen,18823,2040,,18836,0,19500,3005,3,0020.00,115,17,1,ResidenceStreetAddress,2300,,N,EDWARD,ST,,,,,,DECATUR,IL,62526,,,,,,,,,,,,,,,,,,2300,,N,EDWARD,ST,,,,,,DECATUR,IL,62526,,,,,,,,,,,,2300,,N,EDWARD,ST,,,,DECATUR,IL,62526,,,,,,,,,,,Macon,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,3188911,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,140148,MEMORIAL MEDICAL CENTER,701 N FIRST ST,SPRINGFIELD,IL,62781,IL - Springfield,25,23466.12,7199.76,6212.56,269,USCGeocoder,187.481,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,382.873734680194,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,39.81046945,-89.6546850649368,Exact,TwoThousandTen,,1040,,,0,44100,2008,2,0003.00,167,17,1,ResidenceStreetAddress,701,,N,FIRST,ST,,,,,,SPRINGFIELD,IL,62781,,,,,,,,,,,,,,,,,,701,,N,FIRST,ST,,,,,,SPRINGFIELD,IL,62781,,,,,,,,,,,,899-701,,N,1st,St,,,,Springfield,IL,62781,,,,,,,,,,Capital,Sangamon,382.87,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,618737629,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,140172,FRANCISCAN ST JAMES HEALTH,20201 S CRAWFORD AVENUE,OLYMPIA FIELDS,IL,60461,IL - Blue Island,15,32418.93,8475.46,7574.13,270,USCGeocoder,156.2451,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3294.11296651844,LinearInterpolationAddressRange,StreetSegment,97.9289940828402,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,41.5239085358522,-87.7131529117941,Relaxed,TwoThousandTen,55938,1602,16974,63498,0,16980,1006,1,8300.05,031,17,1,ResidenceStreetAddress,20201,,S,CRAWFORD,AVE,,,,,,OLYMPIA FIELDS,IL,60461,,,,,,,,,,,,,,,,,,20201,,S,CRAWFORD,AVE,,,,,,OLYMPIA FIELDS,IL,60461,,,,,,,,,,,,20201-20299,,,Crawford,Ave,,,,Olympia Fields,IL,60461,,,,,,,,,,Rich,Cook,3294.11,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,111707846,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,140174,PROVENA MERCY MEDICAL CENTER,1325 N HIGHLAND AVENUE,AURORA,IL,60506,IL - Aurora,12,67846.58,14487.16,5627.58,271,USCGeocoder,250.0013,1,4.1,,,00,AddressPoint,Ambiguous,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,2,41.7857492,-88.3256021,Exact,TwoThousandTen,,1040,16974,03025,0,16980,3024,3,8529.05,089,17,1,ResidenceStreetAddress,1325,,N,HIGHLAND,AVE,,,,,,AURORA,IL,60506,,,,,,,,,,,,,,,,,,1325,,N,HIGHLAND,AVE,,,,,,AURORA,IL,60506,,,,,,,,,,,,1325,,N,HIGHLAND,AVE,,,,AURORA,IL,60506,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,219600,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,140180,ST MARY & ELIZABETH MED CTR-DIVISION CAMPUS,2233 W DIVISION ST,CHICAGO,IL,60622,IL - Chicago,12,36565.58,16206.58,6994.08,272,USCGeocoder,140.6435,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,41.9025079,-87.6833551,Exact,TwoThousandTen,14000,1602,16974,14000,0,16980,1000,1,2424.00,031,17,1,ResidenceStreetAddress,2233,,W,DIVISION,ST,,,,,,CHICAGO,IL,60622,,,,,,,,,,,,,,,,,,2233,,W,DIVISION,ST,,,,,,CHICAGO,IL,60622,,,,,,,,,,,,2233,,W,DIVISION,ST,,,,Chicago,IL,60622,,,,,,,,,,,Cook,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1772856,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,140185,MEMORIAL HOSPITAL,4500 MEMORIAL DRIVE,BELLEVILLE,IL,62226,MO - St. Louis,11,27499.09,6526.72,5506.36,273,USCGeocoder,62.4685,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,38.5502011,-90.0214575,Exact,TwoThousandTen,04845,7040,,04858,0,41180,3006,3,5016.04,163,17,1,ResidenceStreetAddress,4500,,,MEMORIAL,DR,,,,,,BELLEVILLE,IL,62226,,,,,,,,,,,,,,,,,,4500,,,MEMORIAL,DR,,,,,,BELLEVILLE,IL,62226,,,,,,,,,,,,4500,,,MEMORIAL,DR,,,,BELLEVILLE,IL,62226,,,,,,,,,,,St. Clair,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,3721410,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,140186,RIVERSIDE MEDICAL CENTER,350 N WALL ST,KANKAKEE,IL,60901,IL - Joliet,16,30524.12,7832.5,6706.5,274,USCGeocoder,62.4941,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,41.1233665,-87.8856275,Exact,TwoThousandTen,38934,1602,,38947,0,28100,1011,1,0121.00,091,17,1,ResidenceStreetAddress,350,,N,WALL,ST,,,,,,KANKAKEE,IL,60901,,,,,,,,,,,,,,,,,,350,,N,WALL,ST,,,,,,KANKAKEE,IL,60901,,,,,,,,,,,,350,,N,WALL,ST,,,,KANKAKEE,IL,60901,,,,,,,,,,,Kankakee,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,2671286,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,140191,INGALLS MEMORIAL HOSPITAL,ONE INGALLS DRIVE,HARVEY,IL,60426,IL - Blue Island,14,27525,7694.35,6728.64,275,USCGeocoder,156.2296,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1832.3743030334,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,41.6069248043963,-87.6593892134184,Exact,TwoThousandTen,33383,1602,16974,75198,0,16980,1026,1,8274.00,031,17,1,ResidenceStreetAddress,1,,,INGALLS,DR,,,,,,HARVEY,IL,60426,,,,,,,,,,,,,,,,,,1,,,INGALLS,DR,,,,,,HARVEY,IL,60426,,,,,,,,,,,,99-1,,,Ingalls,Dr,,,,Harvey,IL,60426,,,,,,,,,,Thornton,Cook,1832.37,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,111705685,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,140200,ELMHURST MEMORIAL HOSPITAL,155 EAST BRUSH HILL ROAD,ELMHURST,IL,60126,IL - Melrose Park,24,41945.79,7947.12,5587.45,276,USCGeocoder,93.7629,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,95.8579881656805,FeatureClassBased,ReturnAll,,AddressPoint,,,1,41.8625038,-87.9412582,Relaxed,TwoThousandTen,23620,1602,16974,83947,0,16980,3015,3,8446.02,043,17,1,ResidenceStreetAddress,155,,E,BRUSH HILL,RD,,,,,,ELMHURST,IL,60126,,,,,,,,,,,,,,,,,,155,,E,BRUSH HILL,RD,,,,,,ELMHURST,IL,60126,,,,,,,,,,,,155,,W,BRUSH HILL,RD,,,,ELMHURST,IL,60126,,,,,,,,,,,DuPage,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,2274654,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,140202,ADVOCATE CONDELL MEDICAL CENTER,801 S MILWAUKEE AVE,LIBERTYVILLE,IL,60048,WI - Milwaukee,17,46574.47,10142.7,6068.23,277,USCGeocoder,62.4859,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,42.2744965,-87.957664,Exact,TwoThousandTen,43250,1602,29404,43263,0,16980,3002,3,8639.03,097,17,1,ResidenceStreetAddress,801,,S,MILWAUKEE,AVE,,,,,,LIBERTYVILLE,IL,60048,,,,,,,,,,,,,,,,,,801,,S,MILWAUKEE,AVE,,,,,,LIBERTYVILLE,IL,60048,,,,,,,,,,,,801,,S,MILWAUKEE,AVE,,,,Libertyville,IL,60048,,,,,,,,,,,Lake,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,3067685,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,140208,ADVOCATE CHRIST HOSPITAL & MEDICAL CENTER,4440 W 95TH STREET,OAK LAWN,IL,60453,IL - Blue Island,20,29838,11740.95,6834,278,USCGeocoder,109.3711,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,41.7209235,-87.7326643,Exact,TwoThousandTen,54820,1602,16974,83531,0,16980,1010,1,8221.02,031,17,1,ResidenceStreetAddress,4440,,W,95TH,ST,,,,,,OAK LAWN,IL,60453,,,,,,,,,,,,,,,,,,4440,,W,95TH,ST,,,,,,OAK LAWN,IL,60453,,,,,,,,,,,,4440,,W,95TH,ST,,,,Oak Lawn,IL,60453,,,,,,,,,,,Cook,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,2028516,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,140209,METHODIST MEDICAL CENTER OF ILLINOIS,221 N E GLEN OAK AVE,PEORIA,IL,61636,IL - Peoria,15,35006.46,11573.93,6074.2,279,USCGeocoder,93.7775,1,4.1,,,09,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,60,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,1,40.700195,-89.598587,Relaxed;Soundex,TwoThousandTen,59000,6120,,59013,0,37900,3032,3,0016.00,143,17,4,ResidenceZIP,221,,N,EGLEN OAK,AVE,,,,,,PEORIA,IL,61636,,,,,,,,,,,,,,,,,,221,,N,EGLEN OAK,AVE,,,,,,PEORIA,IL,61636,,,,,,,,,,,,,,,,,,,,Peoria,IL,61636,,,,,,,,,,,Peoria,0,Meters,,SOURCE_NAME_ZIPCODEDOWNLOAD_ZIPS2013,2013,,,ZIPCode,61636,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,140211,DELNOR COMMUNITY HOSPITAL,300 RANDALL RD,GENEVA,IL,60134,IL - Melrose Park,13,35098.61,6776.61,5649.53,280,USCGeocoder,62.4912,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,95.8579881656805,FeatureClassBased,ReturnAll,,AddressPoint,,,1,41.8865331,-88.3434474,Relaxed,TwoThousandTen,28872,1602,16974,28885,0,16980,2045,2,8548.00,089,17,1,ResidenceStreetAddress,300,,,RANDALL,RD,,,,,,GENEVA,IL,60134,,,,,,,,,,,,,,,,,,300,,,RANDALL,RD,,,,,,GENEVA,IL,60134,,,,,,,,,,,,300,,S,RANDALL,RD,,,,GENEVA,IL,60134,,,,,,,,,,,Kane,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,2552216,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,140213,SILVER CROSS HOSPITAL  AND MEDICAL CENTERS,1900 SILVER CROSS BLVD,NEW LENOX,IL,60451,IL - Joliet,11,38492,9335.36,5633,281,USCGeocoder,46.8643,1,4.1,,,02,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,ExactParcelCentroid,,,1,41.5446107255078,-87.9833120423302,Exact,TwoThousandTen,52584,1602,16974,52597,0,16980,1091,1,8811.08,197,17,1,ResidenceStreetAddress,1900,,,SILVER CROSS,BLVD,,,,,,NEW LENOX,IL,60451,,,,,,,,,,,,,,,,,,1900,,,SILVER CROSS,BLVD,,,,,,NEW LENOX,IL,60451,,,,,,,,,,,,1900,,,SILVER CROSS,BLVD,,,,NEW LENOX,IL,60451,,,,,,,,,,,WILL,0,Meters,,SOURCE_COUNTY_PARCEL_DATA,2016,,,ParcelID,10847,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,23,35546.95,10880.47,7190.52,282,USCGeocoder,78.1012,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,42.038471,-87.8475732,Exact,TwoThousandTen,57875,1602,16974,46162,0,16980,3008,3,8059.02,031,17,1,ResidenceStreetAddress,1775,,,DEMPSTER,ST,,,,,,PARK RIDGE,IL,60068,,,,,,,,,,,,,,,,,,1775,,,DEMPSTER,ST,,,,,,PARK RIDGE,IL,60068,,,,,,,,,,,,1775,,,DEMPSTER,ST,,,,Park Ridge,IL,60068,,,,,,,,,,,Cook,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1263710,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,140231,EDWARD HOSPITAL,801 SOUTH WASHINGTON,NAPERVILLE,IL,60540,IL - Hinsdale,23,31514.47,7384.13,5495.08,283,USCGeocoder,109.347,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,94.0828402366864,FeatureClassBased,ReturnAll,,AddressPoint,,,1,41.760654,-88.1517935,Relaxed,TwoThousandTen,,1040,16974,51635,0,16980,2048,2,8465.04,043,17,1,ResidenceStreetAddress,801,,S,WASHINGTON,,,,,,,NAPERVILLE,IL,60540,,,,,,,,,,,,,,,,,,801,,S,WASHINGTON,,,,,,,NAPERVILLE,IL,60540,,,,,,,,,,,,801,,S,WASHINGTON,ST,,,,NAPERVILLE,IL,60540,,,,,,,,,,,DuPage,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,2068233,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,140233,SAINT ANTHONY MEDICAL CENTER,5666 EAST STATE STREET,ROCKFORD,IL,61108,IL - Rockford,15,30684.53,10416.66,4560.26,284,USCGeocoder,93.7292,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,42.2699767,-89.0077554,Relaxed,TwoThousandTen,65000,6880,,65013,0,40420,3014,3,0005.07,201,17,1,ResidenceStreetAddress,5666,,E,STATE,ST,,,,,,ROCKFORD,IL,61108,,,,,,,,,,,,,,,,,,5666,,E,STATE,ST,,,,,,ROCKFORD,IL,61108,,,,,,,,,,,,5666,,E,STATE,ST,,,,ROCKFORD,IL,,,,,,,,,,,,Winnebago,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,4246129,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,140242,CENTRAL DUPAGE HOSPITAL,25 NORTH WINFIELD ROAD,WINFIELD,IL,60190,IL - Melrose Park,18,41259.22,6765.33,5705.11,285,USCGeocoder,46.8814,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2520.84565671399,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,41.8751213126715,-88.157085804344,Exact,TwoThousandTen,82400,1602,16974,82413,0,16980,3013,3,8414.03,043,17,1,ResidenceStreetAddress,25,,N,WINFIELD,RD,,,,,,WINFIELD,IL,60190,,,,,,,,,,,,,,,,,,25,,N,WINFIELD,RD,,,,,,WINFIELD,IL,60190,,,,,,,,,,,,0-0,,N,Winfield,Rd,,,,Winfield,IL,60190,,,,,,,,,,Winfield,DuPage,2520.85,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,,,tlid,112592035,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,140250,ADVOCATE SOUTH SUBURBAN HOSPITAL,17800 S KEDZIE AVE,HAZEL CREST,IL,60429,IL - Blue Island,13,32046.07,9957.23,5322.15,286,USCGeocoder,140.6241,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2966.30594256386,LinearInterpolationAddressRange,StreetSegment,97.9289940828402,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,41.5664708829894,-87.6944227676845,Relaxed,TwoThousandTen,33695,1602,16974,07939,0,16980,2000,2,8255.04,031,17,1,ResidenceStreetAddress,17800,,S,KEDZIE,AVE,,,,,,HAZEL CREST,IL,60429,,,,,,,,,,,,,,,,,,17800,,S,KEDZIE,AVE,,,,,,HAZEL CREST,IL,60429,,,,,,,,,,,,17774-17846,,,Kedzie,Ave,,,,Hazel Crest,IL,60429,,,,,,,,,,Bremen,Cook,2966.31,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,641667336,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,140252,NORTHWEST COMMUNITY HOSPITAL,800 W CENTRAL ROAD,ARLINGTON HEIGH,IL,60005,IL - Evanston,28,31879.57,7288.96,5082.57,287,USCGeocoder,140.6426,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,99.6407438715131,FeatureClassBased,ReturnAll,,AddressPoint,,,1,42.0680008,-87.9925468,Relaxed,TwoThousandTen,02154,1602,16974,81100,0,16980,3030,3,8035.00,031,17,1,ResidenceStreetAddress,800,,W,CENTRAL,RD,,,,,,ARLINGTON HEIGH,IL,60005,,,,,,,,,,,,,,,,,,800,,W,CENTRAL,RD,,,,,,ARLINGTON HEIGH,IL,60005,,,,,,,,,,,,800,,W,CENTRAL,RD,,,,Arlington Heights,IL,60005,,,,,,,,,,,Cook,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1052545,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,140258,ALEXIAN BROTHERS MEDICAL CENTER,800 W BIESTERFIELD RD,ELK GROVE VILLA,IL,60007,IL - Melrose Park,19,32227.26,6965.42,5412.73,288,USCGeocoder,62.4957,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,94.8520710059172,FeatureClassBased,ReturnAll,,AddressPoint,,,1,42.0046961,-88.0168062,Relaxed,TwoThousandTen,23256,1602,16974,23243,0,16980,2092,2,7702.02,031,17,1,ResidenceStreetAddress,800,,W,BIESTERFIELD,RD,,,,,,ELK GROVE VILLA,IL,60007,,,,,,,,,,,,,,,,,,800,,W,BIESTERFIELD,RD,,,,,,ELK GROVE VILLA,IL,60007,,,,,,,,,,,,800,,,BIESTERFIELD,RD,,,,Elk Grove Village,IL,60007,,,,,,,,,,,Cook,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1233153,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,140276,LOYOLA UNIVERSITY MEDICAL CENTER,2160 S 1ST AVENUE,MAYWOOD,IL,60153,IL - Melrose Park,13,25558.46,10174.53,9226.53,289,USCGeocoder,156.298,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,98.9940828402367,FeatureClassBased,ReturnAll,,AddressPoint,,,1,41.861092,-87.8347635,Relaxed,TwoThousandTen,,1040,16974,62133,0,16980,2041,2,8179.00,031,17,1,ResidenceStreetAddress,2160,,S,1ST,AVE,,,,,,MAYWOOD,IL,60153,,,,,,,,,,,,,,,,,,2160,,S,1ST,AVE,,,,,,MAYWOOD,IL,60153,,,,,,,,,,,,2160,,S,1ST,AVE,,,,PROVISO TWP,IL,60153,,,,,,,,,,,Cook,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1623610,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,140280,TRINITY ROCK ISLAND,2701 17TH ST,ROCK ISLAND,IL,61201,IA - Davenport,12,20227.5,6556,5529,290,USCGeocoder,249.9971,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,9015.20917551204,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,41.4833924593186,-90.5727017561042,Exact,TwoThousandTen,65078,1960,,71201,0,19340,3012,3,0232.00,161,17,1,ResidenceStreetAddress,2701,,,17TH,ST,,,,,,ROCK ISLAND,IL,61201,,,,,,,,,,,,,,,,,,2701,,,17TH,ST,,,,,,ROCK ISLAND,IL,61201,,,,,,,,,,,,2501-2823,,,17th,St,,,,Rock Island,IL,61201,,,,,,,,,,South Rock Island,Rock Island,9015.21,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,605014666,,,,,,0
