DRG Definition,Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Hospital Referral Region Description, Total Discharges , Average Covered Charges , Average Total Payments ,Average Medicare Payments
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,310110,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL HAMILTON,ONE HAMILTON HEALTH PLACE,HAMILTON,NJ,8690,PA - Philadelphia,20,94910.35,10322.9,9536.9
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,310111,CENTRASTATE MEDICAL CENTER,901 WEST MAIN STREET,FREEHOLD,NJ,7728,NJ - Camden,29,49971.24,10660.72,9127.79
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,310113,SOUTHERN OCEAN MEDICAL CENTER,1140 RT 72 W,MANAHAWKIN,NJ,8050,NJ - Camden,20,41471.5,10373.05,8837
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,310115,HACKETTSTOWN REGIONAL MEDICAL CENTER,651 WILLOW GROVE ST,HACKETTSTOWN,NJ,7840,NJ - Morristown,14,65706.07,11369,10327
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,320002,ST VINCENT HOSPITAL,455 ST MICHAEL'S DRIVE,SANTA FE,NM,87505,NM - Albuquerque,19,30130.31,14252.94,13248.52
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,320005,SAN JUAN REGIONAL MEDICAL CENTER,801 WEST MAPLE STREET,FARMINGTON,NM,87401,NM - Albuquerque,13,37120.69,13868.15,11044
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,320009,LOVELACE MEDICAL CENTER,601 DR MARTIN LUTHER KING JR AVE NE,ALBUQUERQUE,NM,87102,NM - Albuquerque,13,37407.15,12748,8296
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,320021,PRESBYTERIAN HOSPITAL,1100 CENTRAL AVENUE SE,ALBUQUERQUE,NM,87106,NM - Albuquerque,39,39669.87,11233.61,10227.56
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,320085,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,4311 EAST LOHMAN AVENUE,LAS CRUCES,NM,88011,TX - El Paso,12,56249.58,10086,9433.66
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,330004,KINGSTON HOSPITAL,396 BROADWAY,KINGSTON,NY,12401,NY - Albany,18,40553.5,12460.44,11457.77
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,330005,KALEIDA HEALTH,"726 EXCHANGE STREET, SUITE 522",BUFFALO,NY,14210,NY - Buffalo,19,32063.05,12999.63,10793.52
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,330011,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",169 RIVERSIDE DRIVE,BINGHAMTON,NY,13905,NY - Binghamton,12,29591.58,9656.33,8621.33
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,330023,VASSAR BROTHERS MEDICAL CENTER,45 READE PLACE,POUGHKEEPSIE,NY,12601,NY - Albany,17,55754.29,11890.52,10766.05
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,330024,MOUNT SINAI HOSPITAL,ONE GUSTAVE L LEVY PLACE,NEW YORK,NY,10029,NY - Manhattan,25,32969.56,19122.08,17933.64
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,330043,SOUTHSIDE HOSPITAL,301 EAST MAIN STREET,BAY SHORE,NY,11706,NY - East Long Island,16,52794.37,13423.93,11717.81
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,330044,FAXTON-ST LUKE'S HEALTHCARE,1656 CHAMPLIN AVENUE,UTICA,NY,13503,NY - Elmira,19,33413.68,9508.47,8560.26
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,330045,HUNTINGTON HOSPITAL,270 PARK AVENUE,HUNTINGTON,NY,11743,NY - East Long Island,18,46191,11322.22,10262
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,330055,NEW YORK HOSPITAL MEDICAL CENTER OF QUEENS,56-45 MAIN STREET,FLUSHING,NY,11355,NY - East Long Island,11,41847.45,16685.9,15662.63
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,330057,ST PETER'S HOSPITAL,315 SOUTH MANNING BOULEVARD,ALBANY,NY,12208,NY - Albany,20,34671.8,9583.55,7950.75
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,330059,MONTEFIORE MEDICAL CENTER,111 EAST 210TH STREET,BRONX,NY,10467,NY - Bronx,12,79074.33,21532.25,18929.83
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,330061,LAWRENCE HOSPITAL CENTER,55 PALMER AVENUE,BRONXVILLE,NY,10708,NY - White Plains,13,40500.23,11540,10420.3
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,330101,NEW YORK-PRESBYTERIAN HOSPITAL,525 EAST 68TH STREET,NEW YORK,NY,10021,NY - Manhattan,63,44973.68,18946.65,17531.95
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,330106,NORTH SHORE UNIVERSITY HOSPITAL,300 COMMUNITY DRIVE,MANHASSET,NY,11030,NY - East Long Island,28,66077.07,15952.57,13772.75
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,330107,PECONIC BAY MEDICAL CENTER,1300 ROANOKE AVENUE,RIVERHEAD,NY,11901,NY - East Long Island,18,56956.55,12596.55,11717.88
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10021,NY - Manhattan,13,51427.07,15213,14516.38
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,330126,ORANGE REGIONAL MEDICAL CENTER,707 EAST MAIN STREET,MIDDLETOWN,NY,10940,NY - White Plains,13,50306.23,11960.84,10928.23
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,330140,ST JOSEPH'S HOSPITAL HEALTH CENTER,301 PROSPECT AVENUE,SYRACUSE,NY,13203,NY - Syracuse,32,27111.9,11717.21,9755.62
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,330141,BROOKHAVEN MEMORIAL HOSPITAL MEDICAL CENTER,101 HOSPITAL ROAD,PATCHOGUE,NY,11772,NY - East Long Island,12,93418.83,14465.58,10485.91
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,330160,STATEN ISLAND UNIVERSITY HOSPITAL,475 SEAVIEW AVENUE,STATEN ISLAND,NY,10305,NY - Manhattan,13,47608.61,16009,15138.23
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,330167,WINTHROP-UNIVERSITY HOSPITAL,259 FIRST STREET,MINEOLA,NY,11501,NY - East Long Island,28,54357.75,15018.32,13413.78
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,330169,BETH ISRAEL MEDICAL CENTER,FIRST AVENUE AT 16TH STREET,NEW YORK,NY,10003,NY - Manhattan,13,67580.61,18295.76,16953.92
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,330182,"ST FRANCIS HOSPITAL, ROSLYN",100 PORT WASHINGTON BOULEVARD,ROSLYN,NY,11576,NY - East Long Island,21,46883.23,11829.38,9967.76
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,75 NORTH COUNTRY ROAD,PORT JEFFERSON,NY,11777,NY - East Long Island,20,39314.2,11151.1,10080.5
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,330191,GLENS FALLS HOSPITAL,100 PARK STREET,GLENS FALLS,NY,12801,NY - Albany,14,22703.78,9210.35,8327.78
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,330194,MAIMONIDES MEDICAL CENTER,4802 TENTH AVENUE,BROOKLYN,NY,11219,NY - Manhattan,17,64042.47,20755.52,20024.94
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,330195,LONG ISLAND JEWISH MEDICAL CENTER,270 - 05 76TH AVENUE,NEW HYDE PARK,NY,11040,NY - East Long Island,15,44633.26,18342.86,17370.33
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,330198,SOUTH NASSAU COMMUNITIES HOSPITAL,ONE HEALTHY WAY,OCEANSIDE,NY,11572,NY - East Long Island,14,54535.07,12124.78,11082.78
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,330203,CROUSE HOSPITAL,736 IRVING AVENUE,SYRACUSE,NY,13210,NY - Syracuse,15,19427.93,12095.73,10446.73
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,330214,NYU HOSPITALS CENTER,550 FIRST AVENUE,NEW YORK,NY,10016,NY - Manhattan,12,67909.41,19242.83,15444.16
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,330235,AUBURN COMMUNITY HOSPITAL,17 LANSING STREET,AUBURN,NY,13021,NY - Syracuse,18,24787.27,10815.44,10008.55
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,330245,ST ELIZABETH MEDICAL CENTER,2209 GENESEE STREET,UTICA,NY,13501,NY - Elmira,27,26863.18,10402.81,9571.4
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,330261,PHELPS MEMORIAL HOSPITAL ASSN,701 NORTH BROADWAY,SLEEPY HOLLOW,NY,10591,NY - White Plains,13,47929.61,14417.69,13554.3
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,330273,PUTNAM HOSPITAL CENTER,670 STONELEIGH AVENUE,CARMEL,NY,10512,CT - New Haven,11,47959.18,11538.72,10618.36
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,330279,MERCY HOSPITAL,565 ABBOTT ROAD,BUFFALO,NY,14220,NY - Buffalo,11,16353,9850.54,8827.27
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,NY - East Long Island,20,64406.35,12845.6,11003.55
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,24,34094.75,12148.58,10259.2
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,330331,PLAINVIEW HOSPITAL,888 OLD COUNTRY ROAD,PLAINVIEW,NY,11803,NY - East Long Island,21,41033.85,12789.61,10887.76
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,330340,SOUTHAMPTON HOSPITAL,240 MEETING HOUSE LANE,SOUTHAMPTON,NY,11968,NY - East Long Island,11,62990.81,14960.63,14140.27
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,330393,UNIVERSITY HOSPITAL ( STONY BROOK ),HEALTH SCIENCES CENTER SUNY,STONY BROOK,NY,11794,NY - East Long Island,11,24688,16542.63,15825.18
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,330394,"UNITED HEALTH SERVICES HOSPITALS, INC",33-57 HARRISON STREET,JOHNSON CITY,NY,13790,NY - Binghamton,20,29758.65,10980.3,9909.7
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,330401,ST CATHERINE OF SIENA HOSPITAL,50 ROUTE 25A,SMITHTOWN,NY,11787,NY - East Long Island,13,70681.3,12134.07,7972.07
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,340001,CAROLINAS MEDICAL CENTER-NORTHEAST,920 CHURCH ST N,CONCORD,NC,28025,NC - Charlotte,19,33249.73,10570.26,9679.94
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,340002,MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CE,509 BILTMORE AVE,ASHEVILLE,NC,28801,NC - Asheville,25,31024.44,11041.8,10279.72
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,340004,HIGH POINT REGIONAL HOSPITAL,601 N ELM ST  PO BOX HP-5,HIGH POINT,NC,27261,NC - Winston-Salem,12,31316.75,10650.41,8198.58
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,340010,WAYNE MEMORIAL HOSPITAL,2700 WAYNE MEMORIAL DR,GOLDSBORO,NC,27534,NC - Raleigh,17,26440.52,12122.17,9055.35
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,340014,FORSYTH MEMORIAL HOSPITAL,3333 SILAS CREEK PARKWAY,WINSTON-SALEM,NC,27103,NC - Winston-Salem,18,35010.88,12578.72,11455.61
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,340017,MARGARET R PARDEE MEMORIAL HOSPITAL,800 N JUSTICE ST,HENDERSONVILLE,NC,28791,NC - Asheville,14,32229.07,9785.92,8827.07
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,340020,CENTRAL CAROLINA HOSPITAL,1135 CARTHAGE ST,SANFORD,NC,27330,NC - Durham,17,58062.52,9619,8629.58
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,340021,CLEVELAND REGIONAL MEDICAL CENTER,201 E GROVER ST,SHELBY,NC,28150,NC - Charlotte,15,42776.13,10057.13,9153.66
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,340028,CAPE FEAR VALLEY MEDICAL CENTER,1638 OWEN DRIVE P O BOX 2000,FAYETTEVILLE,NC,28302,NC - Raleigh,28,40310.35,12005.03,10682.03
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,340030,DUKE UNIVERSITY HOSPITAL,PO BOX 3708 DUMC  ERWIN RD,DURHAM,NC,27710,NC - Durham,11,41334.18,15681.18,13387.45
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,340032,GASTON MEMORIAL HOSPITAL,2525 COURT DR,GASTONIA,NC,28052,NC - Charlotte,26,25873.5,10665.38,9627.84
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,340039,IREDELL MEMORIAL HOSPITAL INC,557 BROOKDALE DR  P O BOX 1828,STATESVILLE,NC,28677,NC - Winston-Salem,14,34713.92,10414.92,7459.71
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,340040,PITT COUNTY MEMORIAL HOSPITAL,"2100 STANTONSBURG RD, PO BOX 6028",GREENVILLE,NC,27835,NC - Greenville,32,38753.31,13581.31,12270.59
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,340047,NORTH CAROLINA BAPTIST HOSPITAL,MEDICAL CENTER BOULEVARD,WINSTON-SALEM,NC,27157,NC - Winston-Salem,13,36316.69,16129.92,14094.69
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,340050,SOUTHEASTERN REGIONAL MEDICAL CENTER,300 W 27 ST  PO BOX 1408,LUMBERTON,NC,28359,NC - Durham,15,48583.33,12761.2,11786.6
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,340051,WATAUGA MEDICAL CENTER,336 DEERFIELD ROAD,BOONE,NC,28607,TN - Johnson City,11,40436.63,14585.09,10752.09
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,340060,MOREHEAD MEMORIAL HOSPITAL,117 E KINGS HIGHWAY,EDEN,NC,27288,NC - Greensboro,12,32224.5,10286.58,9353.91
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,340061,UNIVERSITY OF NORTH CAROLINA HOSPITAL,101 MANNING DRIVE,CHAPEL HILL,NC,27514,NC - Durham,11,23771.45,16153.54,15544.81
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,340068,COLUMBUS REGIONAL HEALTHCARE SYSTEM,500 JEFFERSON ST,WHITEVILLE,NC,28472,NC - Wilmington,16,28216.68,10939.31,10025.56
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,340069,"WAKEMED, RALEIGH CAMPUS",3000 NEW BERN AVE,RALEIGH,NC,27610,NC - Raleigh,22,49519.27,12443.31,10809.86
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,340070,ALAMANCE REGIONAL MEDICAL CENTER,1240 HUFFMAN MILL RD PO BOX 202,BURLINGTON,NC,27216,NC - Durham,15,26989.93,11268.06,9609.46
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,340090,JOHNSTON MEMORIAL HOSPITAL,509 BRIGHT LEAF BLVD,SMITHFIELD,NC,27577,NC - Raleigh,18,42435.27,11497.33,10561.11
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,340091,"MOSES H CONE MEMORIAL HOSPITAL, THE",1200 N ELM ST,GREENSBORO,NC,27401,NC - Greensboro,38,24299.92,11827.86,10004.68
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,340098,CAROLINAS MED CENTER-MERCY,2001 VAIL AVE,CHARLOTTE,NC,28207,NC - Charlotte,14,34996.64,9861.14,8902.28
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,340113,CAROLINAS MEDICAL CENTER/BEHAV HEALTH,1000 BLYTHE BLVD,CHARLOTTE,NC,28203,NC - Charlotte,19,50210.84,14703.89,11978.78
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,340114,REX HOSPITAL,4420 LAKE BOONE TRAIL,RALEIGH,NC,27607,NC - Raleigh,15,36505.93,9390.46,8420.06
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,340115,FIRSTHEALTH MOORE REGIONAL HOSPITAL,155 MEMORIAL DRIVE,PINEHURST,NC,28374,NC - Durham,43,27402.23,10333.6,9390.34
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,340116,FRYE REGIONAL MEDICAL CENTER,420 N CENTER ST,HICKORY,NC,28601,NC - Hickory,12,80562.41,9492.75,8552.08
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,340126,WILSON MEDICAL CENTER,1705 S TARBORO ST,WILSON,NC,27893,NC - Raleigh,13,39125.84,10939.07,9505.46
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,340131,CAROLINA EAST MEDICAL CENTER,2000 NEUSE BLVD,NEW BERN,NC,28560,NC - Greenville,21,29005.04,11628.61,10191.04
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,340141,NEW HANOVER REGIONAL MEDICAL CENTER,2131 S 17TH ST BOX 9000,WILMINGTON,NC,28402,NC - Wilmington,46,32212.19,11810.63,10111.32
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,340142,CARTERET GENERAL HOSPITAL,3500 ARENDELL ST,MOREHEAD CITY,NC,28557,NC - Greenville,11,26708.63,11428.09,10510.63
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,340173,"WAKEMED, CARY HOSPITAL",1900 KILDARE FARM ROAD,CARY,NC,27511,NC - Raleigh,14,32631.28,9697.85,8660.42
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,340184,MEDWEST HAYWOOD,262 LEROY GEORGE DRIVE,CLYDE,NC,28721,NC - Asheville,22,33758.22,10394,8568.95
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,350002,ST ALEXIUS MEDICAL CENTER,900 E BROADWAY,BISMARCK,ND,58501,ND - Bismarck,11,16336.63,10090.54,9067.27
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,350011,SANFORD MEDICAL CENTER FARGO,801 BROADWAY NORTH,FARGO,ND,58122,ND - Fargo/Moorhead MN,26,25928.65,10980.88,10112.57
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,350015,MEDCENTER ONE,300 N 7TH ST,BISMARCK,ND,58506,ND - Bismarck,15,20981.8,11174.33,9186.6
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,360006,RIVERSIDE METHODIST HOSPITAL,3535 OLENTANGY RIVER RD,COLUMBUS,OH,43214,OH - Columbus,23,51322.13,10918.95,10281.91
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,360011,MARION GENERAL HOSPITAL,1000 MCKINLEY PARK DRIVE,MARION,OH,43302,OH - Columbus,15,30089.66,10422.93,9599.2
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,360012,MOUNT CARMEL ST ANN'S HOSPITAL,500 SOUTH CLEVELAND AVENUE,WESTERVILLE,OH,43081,OH - Columbus,13,28579.92,10975.07,8954.38
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,360016,"JEWISH HOSPITAL, LLC",4777 EAST GALBRAITH ROAD,CINCINNATI,OH,45236,OH - Cincinnati,11,28740.9,12381.18,7747
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,360017,GRANT MEDICAL CENTER,111 SOUTH GRANT AVENUE,COLUMBUS,OH,43215,OH - Columbus,13,47644.46,13271.46,12577.3
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,360020,SUMMA HEALTH SYSTEMS HOSPITALS,525 EAST MARKET STREET,AKRON,OH,44309,OH - Akron,14,41807.21,11497.85,10047.42
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,360035,MOUNT CARMEL HEALTH,793 WEST STATE STREET,COLUMBUS,OH,43222,OH - Columbus,19,27061.31,11977.52,8142.21
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,360039,GENESIS HEALTHCARE SYSTEM,2951 MAPLE AVENUE,ZANESVILLE,OH,43701,OH - Columbus,24,25897.37,10399.08,8876.2
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,360041,PARMA COMMUNITY GENERAL HOSPITAL,7007 POWERS BOULEVARD,PARMA,OH,44129,OH - Cleveland,21,24303.85,8964.76,8002.09
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,360051,MIAMI VALLEY HOSPITAL,ONE WYOMING STREET,DAYTON,OH,45409,OH - Dayton,11,77651.54,11718.81,10901.45
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,360052,GOOD SAMARITAN HOSPITAL,2222 PHILADELPHIA DRIVE,DAYTON,OH,45406,OH - Dayton,14,82608.92,10816.5,9830.57
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,360056,MERCY HOSPITAL FAIRFIELD,3000 MACK ROAD,FAIRFIELD,OH,45014,OH - Cincinnati,18,30370.33,10232,8115.88
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,360066,ST RITA'S MEDICAL CENTER,730 WEST MARKET STREET,LIMA,OH,45801,OH - Dayton,15,42382.53,9826.8,9078.53
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,360068,TOLEDO HOSPITAL THE,2142 NORTH COVE BOULEVARD,TOLEDO,OH,43606,OH - Toledo,16,53464.56,11058,9998.75
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,360072,FAIRFIELD MEDICAL CENTER,401 NORTH EWING STREET,LANCASTER,OH,43130,OH - Columbus,18,35847.27,10227.05,8814.44
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,360079,KETTERING MEDICAL CENTER,3535 SOUTHERN BOULEVARD,KETTERING,OH,45429,OH - Kettering,12,43112.75,10385,9352.66
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,360085,OHIO STATE UNIVERSITY HOSPITALS,410 WEST 10TH AVENUE,COLUMBUS,OH,43210,OH - Columbus,26,52667,14087.65,13354.88
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,360086,SPRINGFIELD REGIONAL MEDICAL CENTER,100 MEDICAL CENTER DRIVE,SPRINGFIELD,OH,45504,OH - Dayton,19,34194.05,10337.47,9399.36
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,360090,ST LUKE'S HOSPITAL,5901 MONCLOVA ROAD,MAUMEE,OH,43537,OH - Toledo,17,26173,9304.35,8444.35
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,360098,LAKE HEALTH,7590 AUBURN ROAD,CONCORD,OH,44077,OH - Cleveland,20,39973.55,8944.4,7991.8
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,360123,ST JOHN MEDICAL CENTER,29000 CENTER RIDGE ROAD,WESTLAKE,OH,44145,OH - Cleveland,17,30302,10198.29,9334.52
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,360134,GOOD SAMARITAN HOSPITAL,375 DIXMYTH AVENUE,CINCINNATI,OH,45220,OH - Cincinnati,11,42274.54,11864.81,11144.45
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,360143,MARYMOUNT HOSPITAL,12300 MCCRACKEN ROAD,GARFIELD HEIGHT,OH,44125,OH - Cleveland,15,43362.4,9622.73,6909.66
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,360145,EMH REGIONAL MEDICAL CENTER,630 EAST RIVER STREET,ELYRIA,OH,44035,OH - Elyria,13,26984.92,9280.53,8243
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,360155,SOUTHWEST GENERAL HEALTH CENTER,18697 BAGLEY ROAD,MIDDLEBURG HEIG,OH,44130,OH - Cleveland,22,45398.45,8940.77,8070.4
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,360159,ADENA REGIONAL MEDICAL CENTER,272 HOSPITAL ROAD,CHILLICOTHE,OH,45601,OH - Columbus,19,23360.42,10690,9804.73
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,360172,MERCY REGIONAL MEDICAL CENTER,3700 KOLBE ROAD,LORAIN,OH,44053,OH - Elyria,18,27637.11,9820.44,8219.11
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,360180,CLEVELAND CLINIC,9500 EUCLID AVENUE,CLEVELAND,OH,44195,OH - Cleveland,19,39288.78,11908,11320.63
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,360192,UH GEAUGA MEDICAL CENTER,13207 RAVENNA RD,CHARDON,OH,44024,OH - Cleveland,11,47891.09,8976.63,7747.9
